uniprot,gene,skin_score,tier,cell_type_preferred,worth_curating,evidence_exists_elsewhere,work_needed,druggable_class,structural_family,protein_class,description
O95715,CXCL14,0.6927910975618141,high,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted secreted proteins,C-X-C motif chemokine ligand 14
P61927,RPL37,0.6890235575855453,high,suprabasal keratinocytes,False,False,structural protein - skip,False,True,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins",Ribosomal protein L37
P0CG48,UBC,0.6859268092805589,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Ubiquitin C
P01040,CSTA,0.6846203303748664,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Cystatin A
O95274,LYPD3,0.6804361687529403,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted membrane proteins,LY6/PLAUR domain containing 3
Q9BPY8,HOPX,0.6793016345432711,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Transcription factors",HOP homeobox
P06396,GSN,0.6773415482350329,high,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Gelsolin
Q9NQ38,SPINK5,0.6768849813596578,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins",Serine peptidase inhibitor Kazal type 5
Q9NZT1,CALML5,0.6691291672292257,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins, RAS pathway related proteins",Calmodulin like 5
P08493,MGP,0.6688148061201293,high,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Matrix Gla protein
P35908,KRT2,0.6680905089770157,high,suprabasal keratinocytes,False,False,structural protein - skip,True,True,"Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Keratin 2
P26651,ZFP36,0.6622398564245189,high,vascular endothelial cells,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,ZFP36 ring finger protein
P01034,CST3,0.6609270918058334,high,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins",Cystatin C
P02649,APOE,0.6597845953905724,high,melanocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted secreted proteins",Apolipoprotein E
P62854,RPS26,0.6565757599347878,high,suprabasal keratinocytes,False,False,structural protein - skip,False,True,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Ribosomal proteins",Ribosomal protein S26
P84101,SERF2,0.6553529093172037,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Small EDRK-rich factor 2
Q07352,ZFP36L1,0.6549865393096422,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",ZFP36 ring finger protein like 1
P17275,JUNB,0.654602431328152,high,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Human disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors","JunB proto-oncogene, AP-1 transcription factor subunit"
P22528,SPRR1B,0.650582184888405,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Essential proteins, Predicted intracellular proteins",Small proline rich protein 1B
P31151,S100A7,0.6424585414008155,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",S100 calcium binding protein A7
P0CG47,UBB,0.6408284053826927,high,melanocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Ubiquitin B
P41567,EIF1,0.6390571556412837,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Plasma proteins, Predicted intracellular proteins",Eukaryotic translation initiation factor 1
Q14134,TRIM29,0.6377790152413532,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Tripartite motif containing 29
Q9UMD9,COL17A1,0.6351343003846062,high,basal keratinocytes,False,False,structural protein - skip,False,True,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Collagen type XVII alpha 1 chain
Q9BYD5,CNFN,0.6346859324677891,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Cornifelin
Q14956,GPNMB,0.6324790079619249,high,melanocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Glycoprotein nmb
P08123,COL1A2,0.6322301130494516,high,fibroblasts,False,False,structural protein - skip,False,True,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins",Collagen type I alpha 2 chain
P83881,RPL36A,0.6313533231047473,high,suprabasal keratinocytes,False,False,structural protein - skip,False,True,"Essential proteins, Metabolic proteins, Predicted intracellular proteins, Ribosomal proteins",Ribosomal protein L36a
Q9H3Y8,PPDPF,0.6292116079806429,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Pancreatic progenitor cell differentiation and proliferation factor
Q13835,PKP1,0.6284187461391226,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Plakophilin 1
Q9P0U1,TOMM7,0.6278643908866812,high,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Predicted membrane proteins",Translocase of outer mitochondrial membrane 7
Q03001,DST,0.6223763813439185,high,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Dystonin
P23142,FBLN1,0.6185693063354467,high,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Fibulin 1
Q16270,IGFBP7,0.6172423413153469,high,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Plasma proteins, Predicted secreted proteins",Insulin like growth factor binding protein 7
P02461,COL3A1,0.6166364128644164,high,fibroblasts,False,False,structural protein - skip,True,True,"Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Collagen type III alpha 1 chain
P03973,SLPI,0.6164396997036528,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Secretory leukocyte peptidase inhibitor
P12110,COL6A2,0.6155491915150813,high,fibroblasts,False,False,structural protein - skip,False,True,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Collagen type VI alpha 2 chain
Q9NZM5,NOP53,0.6147348075866228,high,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins",NOP53 ribosome biogenesis factor
Q9H299,SH3BGRL3,0.6120119154550876,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",SH3 domain binding glutamate rich protein like 3
P13646,KRT13,0.6092258366766179,high,suprabasal keratinocytes,False,False,structural protein - skip,False,True,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Keratin 13
Q14574,DSC3,0.605096763243778,high,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins",Desmocollin 3
P35321,SPRR1A,0.5977948648381609,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Small proline rich protein 1A
P04259,KRT6B,0.5974119722375821,medium,suprabasal keratinocytes,False,False,structural protein - skip,False,True,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Keratin 6B
Q01995,TAGLN,0.5932432065837958,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Transgelin
P01033,TIMP1,0.5929693751718872,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",TIMP metallopeptidase inhibitor 1
O14950,MYL12B,0.5916058529866223,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",Myosin light chain 12B
P36952,SERPINB5,0.5908449044193955,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",Serpin family B member 5
P18146,EGR1,0.5897054108318185,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Early growth response 1
Q15847,ADIRF,0.5890221668923041,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",Adipogenesis regulatory factor
P47974,ZFP36L2,0.5884543296051881,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Predicted intracellular proteins",ZFP36 ring finger protein like 2
