normalised,display_name,smiles,inchikey,source,is_ingredient_name
isomethadone i,isomethadone i,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,WCJFBSYALHQBSK-UHFFFAOYSA-N,ChEMBL,False
isomethadone ii,isomethadone ii,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,IFKPLJWIEQBPGG-UHFFFAOYSA-N,ChEMBL,False
isonicotinic acid hydrazide p aminosalicylate salt,isonicotinic acid hydrazide p-aminosalicylate salt,Nc1ccc(C(=O)O)c(O)c1,WUBBRNOQWQTFEX-UHFFFAOYSA-N,BindingDB,False
isonipecaine,isonipecaine,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,XADCESSVHJOZHK-UHFFFAOYSA-N,ChEMBL,False
isooctadecanol,isooctadecanol,CC(C)CCCCCCCCCCCCCCCO,WNWHHMBRJJOGFJ-UHFFFAOYSA-N,ChEMBL,False
isooctadecyl alcohol,isooctadecyl alcohol,CC(C)CCCCCCCCCCCCCCCO,WNWHHMBRJJOGFJ-UHFFFAOYSA-N,ChEMBL,False
isopedine,isopedine,CC(C)OC(=O)C1(c2ccccc2)CCN(C)CC1,XJKQCILVUHXVIQ-UHFFFAOYSA-N,ChEMBL,False
isopiperlonguminine,isopiperlonguminine,CC(C)CNC(=O)C=CC=Cc1ccc2c(c1)OCO2,WHAAPCGHVWVUEX-UHFFFAOYSA-N,ChEMBL,False
isopregnenone,isopregnenone,CC(=O)C1CCC2C3=CC=C4CC(=O)CCC4(C)C3CCC12C,CCTOEXCQYMSSED-UHFFFAOYSA-N,ChEMBL,False
isoprinosin,isoprinosin,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,UGQMRVRMYYASKQ-UHFFFAOYSA-N,ChEMBL,False
isoprinosina,isoprinosina,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,UGQMRVRMYYASKQ-UHFFFAOYSA-N,ChEMBL,False
isoprinosine,isoprinosine,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,UGQMRVRMYYASKQ-UHFFFAOYSA-N,ChEMBL,False
isopromedol,isopromedol-,CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1C,UVITTYOJFDLOGI-UHFFFAOYSA-N,ChEMBL,False
isopropamide,isopropamide,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,JTPUMZTWMWIVPA-UHFFFAOYSA-O,ChEMBL,False
isopropamide as iodide,isopropamide (as iodide),CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,JTPUMZTWMWIVPA-UHFFFAOYSA-O,ChEMBL,False
isopropamide cation,isopropamide cation,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,JTPUMZTWMWIVPA-UHFFFAOYSA-O,ChEMBL,False
isopropamide iodide,isopropamide iodide,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,JTPUMZTWMWIVPA-UHFFFAOYSA-O,ChEMBL,True
isopropamide iodide component of vesalium,isopropamide iodide component of vesalium,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,JTPUMZTWMWIVPA-UHFFFAOYSA-O,ChEMBL,False
isopropamide ion,isopropamide ion,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,JTPUMZTWMWIVPA-UHFFFAOYSA-O,ChEMBL,False
isopropanol,isopropanol,CC(C)O,KFZMGEQAYNKOFK-UHFFFAOYSA-N,ChEMBL,False
isopropyl alcohol,isopropyl alcohol,CC(C)O,KFZMGEQAYNKOFK-UHFFFAOYSA-N,ChEMBL,True
isopropyl alcohol component of chloraprep,isopropyl alcohol component of chloraprep,CC(C)O,KFZMGEQAYNKOFK-UHFFFAOYSA-N,ChEMBL,False
isopropyl alcohol component of duraprep,isopropyl alcohol component of duraprep,CC(C)O,KFZMGEQAYNKOFK-UHFFFAOYSA-N,ChEMBL,False
isopropyl alcohol component of soluprep,isopropyl alcohol component of soluprep,CC(C)O,KFZMGEQAYNKOFK-UHFFFAOYSA-N,ChEMBL,False
isopropyl cinnamate,isopropyl cinnamate,CC(C)OC(=O)C=Cc1ccccc1,RGACABDFLVLVCT-UHFFFAOYSA-N,ChEMBL,True
isopropyl myristate,isopropyl myristate,CCCCCCCCCCCCCC(=O)OC(C)C,AXISYYRBXTVTFY-UHFFFAOYSA-N,ChEMBL,True
isopropyl o cresol,isopropyl-o-cresol,Cc1ccc(C(C)C)cc1O,RECUKUPTGUEGMW-UHFFFAOYSA-N,ChEMBL,False
isopropyl palmitate,isopropyl palmitate,CCCCCCCCCCCCCCCC(=O)OC(C)C,XUGNVMKQXJXZCD-UHFFFAOYSA-N,ChEMBL,True
isopropylamine,isopropylamine,CC(C)N,JJWLVOIRVHMVIS-UHFFFAOYSA-N,ChEMBL,True
isopropylene glycol,isopropylene glycol,CC(O)CO,DNIAPMSPPWPWGF-UHFFFAOYSA-N,ChEMBL,False
isopto cetamide,isopto cetamide,CC(=O)NS(=O)(=O)c1ccc(N)cc1,SKIVFJLNDNKQPD-UHFFFAOYSA-N,ChEMBL,False
isopto dex,isopto-dex,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,GJFCONYVAUNLKB-UHFFFAOYSA-N,ChEMBL,False
isopulegol,isopulegol,C=C(C)C1CCC(C)CC1O,ZYTMANIQRDEHIO-UHFFFAOYSA-N,ChEMBL,True
isoquercetin,isoquercetin,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,ChEMBL,True
isoquercitroside,isoquercitroside,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,ChEMBL,False
isorhamnetin,isorhamnetin,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,ChEMBL,True
isosinomenin a,isosinomenin a,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,WVTKBKWTSCPRNU-UHFFFAOYSA-N,ChEMBL,False
isosinomenine a,isosinomenine a,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,WVTKBKWTSCPRNU-UHFFFAOYSA-N,ChEMBL,False
isosorbida,isosorbida,OC1COC2C(O)COC12,KLDXJTOLSGUMSJ-UHFFFAOYSA-N,ChEMBL,False
isosorbide,isosorbide,OC1COC2C(O)COC12,KLDXJTOLSGUMSJ-UHFFFAOYSA-N,ChEMBL,True
isosparteine alpha,"isosparteine, alpha-",O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,TZBJGXHYKVUXJN-UHFFFAOYSA-N,ChEMBL,False
isostearyl alcohol,isostearyl alcohol,CC(C)CCCCCCCCCCCCCCCO,WNWHHMBRJJOGFJ-UHFFFAOYSA-N,ChEMBL,True
isosulfan blue inner salt,isosulfan blue inner salt,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)O)cc1,YFKDCGWIINMRQY-UHFFFAOYSA-N,ChEMBL,False
isot saline,isot saline,Cl,VEXZGXHMUGYJMC-UHFFFAOYSA-N,ChEMBL,False
isotetrandrine,isotetrandrine,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,WVTKBKWTSCPRNU-UHFFFAOYSA-N,ChEMBL,False
isothan,isothan,CCCCCCCCCCCC[n+]1ccc2ccccc2c1,ZFCMISKWVFUWHP-UHFFFAOYSA-N,ChEMBL,False
isotonic saline,isotonic saline,Cl,VEXZGXHMUGYJMC-UHFFFAOYSA-N,ChEMBL,False
isotonic saline solution,isotonic saline solution,Cl,VEXZGXHMUGYJMC-UHFFFAOYSA-N,ChEMBL,False
isotonic sodium chloride solution,isotonic sodium chloride solution,Cl,VEXZGXHMUGYJMC-UHFFFAOYSA-N,ChEMBL,False
isotretinoin,isotretinoin,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,SHGAZHPCJJPHSC-UHFFFAOYSA-N,ChEMBL,False
isotretinoin anisatil,isotretinoin anisatil,COc1ccc(C(=O)COC(=O)C=C(C)C=CC=C(C)C=CC2=C(C)CCCC2(C)C)cc1,YDBCQZCJDPGBBE-UHFFFAOYSA-N,ChEMBL,False
isotretinoina,isotretinoina,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,SHGAZHPCJJPHSC-UHFFFAOYSA-N,ChEMBL,False
isotretinoine,isotretinoine,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,SHGAZHPCJJPHSC-UHFFFAOYSA-N,ChEMBL,False
isotrex,isotrex,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,SHGAZHPCJJPHSC-UHFFFAOYSA-N,ChEMBL,False
isotrifoliin,isotrifoliin,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,ChEMBL,False
isotrifolin,isotrifolin,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,ChEMBL,False
isoviral,isoviral,O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,UGQMRVRMYYASKQ-UHFFFAOYSA-N,ChEMBL,False
isoxaflutole,isoxaflutole,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,OYIKARCXOQLFHF-UHFFFAOYSA-N,ChEMBL,True
isoxsuprina,isoxsuprina,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,ChEMBL,False
isoxsuprine,isoxsuprine,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,ChEMBL,True
isoxsuprine hcl,isoxsuprine hcl,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,ChEMBL,False
isoxsuprine hydrochloride,isoxsuprine hydrochloride,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,ChEMBL,False
isteranda,isteranda,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,LYRBZVWRTAFWPO-UHFFFAOYSA-N,ChEMBL,False
isv 305,isv-305,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,GJFCONYVAUNLKB-UHFFFAOYSA-N,ChEMBL,False
itaconic acid dimethyl ester,itaconic acid dimethyl ester,C=C(CC(=O)OC)C(=O)OC,ZWWQRMFIZFPUAA-UHFFFAOYSA-N,GtoPdb,False
itrac,itrac,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,ChEMBL,False
itraconazol,itraconazol,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,ChEMBL,False
itraconazole,itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,ChEMBL,True
itraconazole component of suba,itraconazole component of suba-,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,ChEMBL,False
itralek,itralek,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,ChEMBL,False
itrazole,itrazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,BindingDB,False
itrizole,itrizole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,ChEMBL,False
itz,itz,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,VHVPQPYKVGDNFY-UHFFFAOYSA-N,GtoPdb,False
ixense,ixense,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,VMWNQDUVQKEIOC-UHFFFAOYSA-N,ChEMBL,False
ixense reg,ixense&reg;,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,VMWNQDUVQKEIOC-UHFFFAOYSA-N,GtoPdb,False
j02ab02,j02ab02,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,XMAYWYJOQHXEEK-UHFFFAOYSA-N,ChEMBL,False
j13 711a,j13.711a,CCNC(C)Cc1cccc(C(F)(F)F)c1,DBGIVFWFUFKIQN-UHFFFAOYSA-N,ChEMBL,False
j2 006k,j2.006k,CCOc1cc(C=O)ccc1O,CBOQJANXLMLOSS-UHFFFAOYSA-N,ChEMBL,False
j2 960b,j2.960b,Oc1cccc2cccnc12,MCJGNVYPOGVAJF-UHFFFAOYSA-N,ChEMBL,False
j21 373j,j21.373j,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,PJSFRIWCGOHTNF-UHFFFAOYSA-N,ChEMBL,False
j3 872e,j3.872e,CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)CO)C2C1,ZABDAGALHQDSEU-UHFFFAOYSA-N,ChEMBL,False
j4 327c,j4.327c,CCN(CC)C(C)C(=O)c1ccccc1,XXEPPPIWZFICOJ-UHFFFAOYSA-N,ChEMBL,False
j5 258b,j5.258b,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,DRLFMBDRBRZALE-UHFFFAOYSA-N,ChEMBL,False
j5 704e,j5.704e,CNC(C)C(O)c1ccc(O)cc1,OXFGTKPPFSCSMA-UHFFFAOYSA-N,ChEMBL,False
j5 760f,j5.760f,CCNC(C)Cc1cccc(C(F)(F)F)c1,DBGIVFWFUFKIQN-UHFFFAOYSA-N,ChEMBL,False
j5 915c,j5.915c,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,WCJFBSYALHQBSK-UHFFFAOYSA-N,ChEMBL,False
j50 055k,j50.055k,CCNC(C)Cc1cccc(C(F)(F)F)c1,DBGIVFWFUFKIQN-UHFFFAOYSA-N,ChEMBL,False
j6 362b,j6.362b,CNC(C)Cc1ccccc1,MYWUZJCMWCOHBA-UHFFFAOYSA-N,ChEMBL,False
j8 601k,j8.601k,CNCC(O)c1cccc(O)c1,SONNWYBIRXJNDC-UHFFFAOYSA-N,ChEMBL,False
j83 644c,j83.644c,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,RAKDWPCGCPYIRC-UHFFFAOYSA-N,ChEMBL,False
jadelle,jadelle,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,LYRBZVWRTAFWPO-UHFFFAOYSA-N,ChEMBL,False
jadit,jadit,O=C(O)c1ccccc1O,YGSDEFSMJLZEOE-UHFFFAOYSA-N,ChEMBL,False
jamylene,jamylene,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,HNSDLXPSAYFUHK-UHFFFAOYSA-N,ChEMBL,False
jarcol i 18t,jarcol i-18t,CC(C)CCCCCCCCCCCCCCCO,WNWHHMBRJJOGFJ-UHFFFAOYSA-N,ChEMBL,False
jarocol pmp,jarocol pmp,Cc1cc(=O)n(-c2ccccc2)[nH]1,KZQYIMCESJLPQH-UHFFFAOYSA-N,ChEMBL,False
jaydess,jaydess,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,LYRBZVWRTAFWPO-UHFFFAOYSA-N,ChEMBL,False
jeechem op 9,jeechem op-9,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,HNLXNOZHXNSSPN-UHFFFAOYSA-N,ChEMBL,False
jeecol la 4,jeecol la-4,CCCCCCCCCCCCOCCOCCOCCOCCO,WPMWEFXCIYCJSA-UHFFFAOYSA-N,ChEMBL,False
jeen vitamin e,jeen vitamin e,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,ZAKOWWREFLAJOT-UHFFFAOYSA-N,ChEMBL,False
jeescreen omc,jeescreen omc,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,YBGZDTIWKVFICR-UHFFFAOYSA-N,ChEMBL,False
jenacaine,jenacaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,MFDFERRIHVXMIY-UHFFFAOYSA-N,ChEMBL,False
jencycla,jencycla,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,QGQUHXSBTSDAML-UHFFFAOYSA-N,ChEMBL,False
jexin,jexin,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,JFJZZMVDLULRGK-UHFFFAOYSA-O,ChEMBL,False
jianghuangsu,jianghuangsu,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,VFLDPWHFBUODDF-UHFFFAOYSA-N,ChEMBL,False
jm5b01461 compound 171,"jm5b01461, compound 171",On1ccccc1=S,YBBJKCMMCRQZMA-UHFFFAOYSA-N,BindingDB,False
jm5b01461 compound 174,"jm5b01461, compound 174",NC(CC(=O)O)C(=O)O,CKLJMWTZIZZHCS-UHFFFAOYSA-N,BindingDB,False
jm5b01461 compound 84,"jm5b01461, compound 84",O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,BindingDB,False
jm5b01461 compound 99,"jm5b01461, compound 99",C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,QGJZLNKBHJESQX-UHFFFAOYSA-N,BindingDB,False
jmf158,jmf158,NC(CC(=O)O)C(=O)O,CKLJMWTZIZZHCS-UHFFFAOYSA-N,BindingDB,False
jodetten depot,jodetten depot,I,XMBWDFGMSWQBCA-UHFFFAOYSA-N,ChEMBL,False
jodosan,jodosan,II,PNDPGZBMCMUPRI-UHFFFAOYSA-N,ChEMBL,False
joint flex daily,joint-flex daily,NC1C(O)OC(CO)C(O)C1O,MSWZFWKMSRAUBD-UHFFFAOYSA-N,ChEMBL,False
jonctum,jonctum,CC(=O)N1CC(O)CC1C(=O)O,BAPRUDZDYCKSOQ-UHFFFAOYSA-N,ChEMBL,False
jorveza,jorveza,CCCC1OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,UNISKOOZAQCSPC-UHFFFAOYSA-N,ChEMBL,False
jorveza reg,jorveza&reg;,CCCC1OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,UNISKOOZAQCSPC-UHFFFAOYSA-N,GtoPdb,False
jotrol,jotrol,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,LUKBXSAWLPMMSZ-UHFFFAOYSA-N,ChEMBL,False
jungle for,jungle for,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,JYGXADMDTFJGBT-UHFFFAOYSA-N,ChEMBL,False
junifen,junifen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,HEFNNWSXXWATRW-UHFFFAOYSA-N,ChEMBL,False
junior parapaed,junior parapaed,CC(=O)Nc1ccc(O)cc1,RZVAJINKPMORJF-UHFFFAOYSA-N,ChEMBL,False
junior strength advil,junior strength advil,CC(C)Cc1ccc(C(C)C(=O)O)cc1,HEFNNWSXXWATRW-UHFFFAOYSA-N,ChEMBL,False
junior strength ibuprofen,junior strength ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,HEFNNWSXXWATRW-UHFFFAOYSA-N,ChEMBL,False
junior strength motrin,junior strength motrin,CC(C)Cc1ccc(C(C)C(=O)O)cc1,HEFNNWSXXWATRW-UHFFFAOYSA-N,ChEMBL,False
jurnista,jurnista,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,WVLOADHCBXTIJK-UHFFFAOYSA-N,ChEMBL,False
justelmin,justelmin,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,KCXVZYZYPLLWCC-UHFFFAOYSA-N,ChEMBL,False
k cit v,k-cit-v,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,ChEMBL,False
k contin,k-contin,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N,ChEMBL,False
k dur 20,k-dur 20,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N,ChEMBL,False
k lease,k-lease,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N,ChEMBL,False
k mag,k-mag,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,ChEMBL,False
k tab,k-tab,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N,ChEMBL,False
kacha haldi,kacha haldi,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,VFLDPWHFBUODDF-UHFFFAOYSA-N,ChEMBL,False
kadian,kadian,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,BQJCRHHNABKAKU-UHFFFAOYSA-N,ChEMBL,False
kaempferol,kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IYRMWMYZSQPJKC-UHFFFAOYSA-N,ChEMBL,True
kaempferol 3 beta d 6 o trans p coumaroyl glucopyranoside,kaempferol-3-beta-d-(6-o-trans-p-coumaroyl)glucopyranoside,O=C(C=Cc1ccc(O)cc1)OCC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,DVGGLGXQSFURLP-UHFFFAOYSA-N,BindingDB,False
kaempferol 3 o 946 d glucoside 6,kaempferol 3-o-&#946;-d-glucoside (6),O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,JPUKWEQWGBDDQB-UHFFFAOYSA-N,BindingDB,False
kaempferol 3 o d galactoside,kaempferol 3-o-d-galactoside,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,JPUKWEQWGBDDQB-UHFFFAOYSA-N,ChEMBL,False
kaempherol,kaempherol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IYRMWMYZSQPJKC-UHFFFAOYSA-N,ChEMBL,False
kafylox,kafylox,O=C(O)O,BVKZGUZCCUSVTD-UHFFFAOYSA-N,ChEMBL,False
kakonein,kakonein,O=c1c(-c2ccc(O)cc2)coc2c(C3OC(CO)C(O)C(O)C3O)c(O)ccc12,HKEAFJYKMMKDOR-UHFFFAOYSA-N,GtoPdb,False
kaleorid,kaleorid,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N,ChEMBL,False
kaleorid lp,kaleorid lp,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N,ChEMBL,False
kalgan,kalgan,[Ca+2],BHPQYMZQTOCNFJ-UHFFFAOYSA-N,ChEMBL,False
kalgut,kalgut,COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC,VHSBBVZJABQOSG-UHFFFAOYSA-N,ChEMBL,False
kali aceticum,kali aceticum,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,ChEMBL,False
kali bromatum,kali bromatum,Br,CPELXLSAUQHCOX-UHFFFAOYSA-N,ChEMBL,False
kali causticum,kali causticum,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,ChEMBL,False
kali gluconicum,kali gluconicum,O=C(O)C(O)C(O)C(O)C(O)CO,RGHNJXZEOKUKBD-UHFFFAOYSA-N,ChEMBL,False
kali iodatum,kali iodatum,I,XMBWDFGMSWQBCA-UHFFFAOYSA-N,ChEMBL,False
kali muriaticum,kali muriaticum,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N,ChEMBL,False
kali nitricum,kali nitricum,O=[N+]([O-])O,GRYLNZFGIOXLOG-UHFFFAOYSA-N,ChEMBL,False
kali sulphuricum,kali sulphuricum,O=S(=O)(O)O,QAOWNCQODCNURD-UHFFFAOYSA-N,ChEMBL,False
kaligreen,kaligreen,O=C(O)O,BVKZGUZCCUSVTD-UHFFFAOYSA-N,ChEMBL,False
kalii chloridum,kalii chloridum,[K+],NPYPAHLBTDXSSS-UHFFFAOYSA-N,ChEMBL,False
kalii citras,kalii citras,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,ChEMBL,False
kalii iodidum,kalii iodidum,I,XMBWDFGMSWQBCA-UHFFFAOYSA-N,ChEMBL,False
kaliumjodid,kaliumjodid,I,XMBWDFGMSWQBCA-UHFFFAOYSA-N,ChEMBL,False
kalmin,kalmin,CCOc1ccc(NC(C)=O)cc1,CPJSUEIXXCENMM-UHFFFAOYSA-N,ChEMBL,False
kalutein,kalutein,CC(C)NCC(O)c1ccccc1Cl,SSMSBSWKLKKXGG-UHFFFAOYSA-N,ChEMBL,False
kamillosan,kamillosan,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,RGZSQWQPBWRIAQ-UHFFFAOYSA-N,ChEMBL,False
kampcetin,kampcetin,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IYRMWMYZSQPJKC-UHFFFAOYSA-N,ChEMBL,False
kanavit,kanavit,CC(C=Cc1c(C)c(O)c2ccccc2c1O)=CCCC(C)CCCC(C)CCCC(C)C,LLVIVPAPYJXADK-UHFFFAOYSA-N,ChEMBL,False
kannit,kannit,OCC(O)C(O)C(O)CO,HEBKCHPVOIAQTA-UHFFFAOYSA-N,ChEMBL,False
kaolin,kaolin,O=[Si](O)O[Si](=O)O,BLWUSAVPLFNOFW-UHFFFAOYSA-N,ChEMBL,True
